trinotate.gene_id	trinotate.gene_ontology_BLASTP
LALB_v3.1_02387	GO:0005737, GO:0005829, GO:0070062, GO:0005739, GO:0003985, GO:0006635, GO:0006629
LALB_v3.1_03116	.
LALB_v3.1_02705	GO:0005829, GO:0000932, GO:0022008
LALB_v3.1_02705	GO:0005829, GO:0000932, GO:0022008
LALB_v3.1_02705	GO:0005829, GO:0000932, GO:0022008
LALB_v3.1_02705	GO:0005829, GO:0000932, GO:0022008
LALB_v3.1_02355	GO:0000785, GO:0005634, GO:0003682, GO:0042393, GO:0006334
LALB_v3.1_02355	GO:0000785, GO:0005634, GO:0003682, GO:0042393, GO:0006334
LALB_v3.1_02556	GO:0005813, GO:0005737, GO:0000931, GO:0005819, GO:0033566
LALB_v3.1_02977	GO:0031526, GO:0005783, GO:0005789, GO:0005902, GO:0005886, GO:0047676, GO:0005324, GO:0004467, GO:0000166, GO:1901480, GO:0090434, GO:0090433, GO:0031957, GO:0051649, GO:0006631, GO:0015908, GO:0044381, GO:1990379, GO:0044539, GO:0001676, GO:0015909, GO:0001579, GO:0062003, GO:0046627, GO:0043065, GO:0007584, GO:0043588, GO:0042760, GO:0000038
LALB_v3.1_03028	.
LALB_v3.1_02666	GO:0005737, GO:0005634
LALB_v3.1_02190	GO:0005737, GO:0005829, GO:0005739, GO:0005634, GO:0016272, GO:0101031, GO:1990062, GO:0001540, GO:0044183, GO:0051082, GO:0061077, GO:1905907, GO:0051495, GO:0006457, GO:0050821
LALB_v3.1_02382	GO:0005789, GO:0020037, GO:0005506, GO:0004497, GO:0016705
LALB_v3.1_03026	GO:0005783, GO:0016020, GO:0004169, GO:0000030, GO:0060447, GO:0030154, GO:0048286, GO:0030324, GO:0055001, GO:1901800, GO:0009791, GO:0035269, GO:0010468, GO:0034976
LALB_v3.1_03026	GO:0005783, GO:0016020, GO:0005739, GO:0004169, GO:0000030, GO:0035269, GO:0006396
LALB_v3.1_02781	.
LALB_v3.1_02668	GO:0000781, GO:0016607, GO:0000445, GO:0003723, GO:0006406, GO:0006397, GO:0008380, GO:0046784
LALB_v3.1_02393	GO:0140672, GO:0035097, GO:0044665, GO:0044666, GO:0005634, GO:0048188, GO:0003682, GO:0003713, GO:0007049, GO:0006338, GO:0045893, GO:0045927, GO:0006355
LALB_v3.1_02393	GO:0140672, GO:0035097, GO:0044665, GO:0044666, GO:0005634, GO:0048188, GO:0003682, GO:0003713, GO:0007049, GO:0006338, GO:0045893, GO:0045927, GO:0006355
LALB_v3.1_02584	.
LALB_v3.1_02189	GO:0005795, GO:0005634, GO:0005524, GO:0106310, GO:0004674, GO:0007049, GO:0051301, GO:0006974, GO:0090166, GO:0061351, GO:0016310, GO:0120187, GO:0007165, GO:0007283
LALB_v3.1_02881	.
LALB_v3.1_02558	GO:0005737, GO:0044306, GO:0005654, GO:0004726, GO:0004725, GO:0010977, GO:0035335, GO:1903078, GO:0006470
LALB_v3.1_02183	.
LALB_v3.1_02183	.
LALB_v3.1_03078	GO:0005783, GO:0016020, GO:0008194
LALB_v3.1_02927	GO:0030123, GO:1904115, GO:0030131, GO:0031410, GO:0030659, GO:0005769, GO:0005794, GO:0005765, GO:0005764, GO:0031267, GO:0008089, GO:0048490, GO:0035654, GO:0006897, GO:0046907, GO:1903232, GO:0060155, GO:0006622, GO:0016192
LALB_v3.1_02296	GO:0031410, GO:0005576, GO:0005615, GO:0140986, GO:0006955, GO:1903665, GO:2001235, GO:0072659, GO:0006508, GO:0031288
LALB_v3.1_02296	GO:0031410, GO:0005576, GO:0005615, GO:0140986, GO:0006955, GO:1903665, GO:2001235, GO:0072659, GO:0006508, GO:0031288
LALB_v3.1_02399	GO:0005737, GO:0005856, GO:0030837, GO:0051497
LALB_v3.1_02399	GO:0005737, GO:0005856, GO:0030837, GO:0051497
LALB_v3.1_02399	GO:0005737, GO:0005856, GO:0030837, GO:0051497
LALB_v3.1_02481	.
LALB_v3.1_03107	GO:0004565, GO:0008422, GO:0016162, GO:0031217, GO:0102483, GO:0009044, GO:0030245, GO:0009251, GO:0005990, GO:0070207, GO:0045493
LALB_v3.1_02298	GO:0016602, GO:0005654, GO:0005634, GO:0032993, GO:0001228, GO:0046982, GO:0000978, GO:0035065, GO:0006357
LALB_v3.1_03031	.
LALB_v3.1_03031	.
LALB_v3.1_02634	.
LALB_v3.1_02192	GO:0035098, GO:0006325
LALB_v3.1_02380	GO:0005789, GO:0020037, GO:0005506, GO:0004497, GO:0016705
LALB_v3.1_03076	.
LALB_v3.1_02970	GO:0005634, GO:0003700, GO:0000977, GO:0007298, GO:0006351, GO:1903688, GO:0045944
LALB_v3.1_02264	.
LALB_v3.1_02405	.
LALB_v3.1_03102	.
LALB_v3.1_03102	.
LALB_v3.1_02348	GO:0005813, GO:0005737, GO:0005829, GO:0005739, GO:0005654, GO:0005886, GO:0043235, GO:0046872, GO:0003723, GO:0005102, GO:0030154, GO:0030308, GO:0017148, GO:0090263, GO:0050775, GO:0061003, GO:0033138, GO:0045944
LALB_v3.1_02333	GO:0012505, GO:0005783, GO:0005788, GO:0042803, GO:0009950, GO:0009792, GO:0007313, GO:0034975, GO:0009306, GO:0040014
LALB_v3.1_02197	GO:0072546, GO:0005789, GO:0016020, GO:1903349, GO:0000045, GO:0045050, GO:0071816
LALB_v3.1_02197	GO:0072546, GO:0005789, GO:0016020, GO:1903349, GO:0000045, GO:0045050, GO:0071816
LALB_v3.1_02814	GO:0005737, GO:0031090, GO:0004816, GO:0005524, GO:0003676, GO:0006421
LALB_v3.1_02814	GO:0005737, GO:0031090, GO:0004816, GO:0005524, GO:0003676, GO:0006421
LALB_v3.1_02221	.
LALB_v3.1_02545	GO:0016020, GO:0015517, GO:0005355, GO:0005356, GO:0008506, GO:0015757, GO:1904659
LALB_v3.1_02714	GO:0003825, GO:0046872, GO:0004805, GO:0005992
LALB_v3.1_02249	GO:0016020, GO:0046872, GO:0003810
LALB_v3.1_02346	GO:0005829, GO:0016531, GO:0032767, GO:0046872, GO:0006825
LALB_v3.1_02511	GO:0016020, GO:0043235, GO:0005524, GO:0004713, GO:0004714, GO:0017147, GO:0007417, GO:0010976, GO:0051897, GO:0006468, GO:0007169
LALB_v3.1_02922	GO:0005694, GO:0005654, GO:0005634, GO:0003690, GO:0042393, GO:0035064, GO:0003714, GO:0008270, GO:0006325, GO:0051607, GO:0043124, GO:2001237, GO:0046329, GO:0009966, GO:0034243
LALB_v3.1_02922	GO:0005694, GO:0005654, GO:0005634, GO:0003690, GO:0042393, GO:0035064, GO:0003714, GO:0008270, GO:0006325, GO:0051607, GO:0043124, GO:2001237, GO:0046329, GO:0009966, GO:0034243
LALB_v3.1_02922	GO:0005694, GO:0005654, GO:0005634, GO:0003690, GO:0042393, GO:0035064, GO:0003714, GO:0008270, GO:0006325, GO:0051607, GO:0043124, GO:2001237, GO:0046329, GO:0009966, GO:0034243
LALB_v3.1_03069	.
LALB_v3.1_02453	GO:0005789, GO:0033116, GO:0012507, GO:0070072
LALB_v3.1_02453	GO:0005789, GO:0033116, GO:0012507, GO:0070072
LALB_v3.1_02759	GO:0098858, GO:0009925, GO:0031254, GO:0005925, GO:0005886, GO:0005509, GO:0050839, GO:0044877, GO:0016339, GO:0098609, GO:0044331, GO:0060269, GO:0050829, GO:0042247, GO:0030950, GO:0007440, GO:0007295, GO:0007442, GO:0007156, GO:0048477, GO:0007424, GO:0051491, GO:0045089, GO:1902463, GO:0007431
LALB_v3.1_02759	GO:0098858, GO:0009925, GO:0031254, GO:0005925, GO:0005886, GO:0005509, GO:0050839, GO:0044877, GO:0016339, GO:0098609, GO:0044331, GO:0060269, GO:0050829, GO:0042247, GO:0030950, GO:0007440, GO:0007295, GO:0007442, GO:0007156, GO:0048477, GO:0007424, GO:0051491, GO:0045089, GO:1902463, GO:0007431
LALB_v3.1_02759	GO:0098858, GO:0009925, GO:0031254, GO:0005925, GO:0005886, GO:0005509, GO:0050839, GO:0044877, GO:0016339, GO:0098609, GO:0044331, GO:0060269, GO:0050829, GO:0042247, GO:0030950, GO:0007440, GO:0007295, GO:0007442, GO:0007156, GO:0048477, GO:0007424, GO:0051491, GO:0045089, GO:1902463, GO:0007431
LALB_v3.1_02759	GO:0098858, GO:0009925, GO:0031254, GO:0005925, GO:0005886, GO:0005509, GO:0050839, GO:0044877, GO:0016339, GO:0098609, GO:0044331, GO:0060269, GO:0050829, GO:0042247, GO:0030950, GO:0007440, GO:0007295, GO:0007442, GO:0007156, GO:0048477, GO:0007424, GO:0051491, GO:0045089, GO:1902463, GO:0007431
LALB_v3.1_02984	.
LALB_v3.1_02859	GO:0005737, GO:0005634, GO:0005697, GO:0042826, GO:0051721, GO:0070034, GO:0042162, GO:0031625, GO:0000184, GO:0035303, GO:0032204
LALB_v3.1_02673	GO:0031966, GO:0020037, GO:0005506, GO:0004497, GO:0016705, GO:0007490
LALB_v3.1_02958	GO:0005737, GO:0005829, GO:0005886, GO:0033017, GO:0003755, GO:0034713, GO:0000413
LALB_v3.1_02615	GO:0030673, GO:0030054, GO:0042995, GO:0030864, GO:0030863, GO:0032437, GO:0005737, GO:0005829, GO:0012505, GO:0098978, GO:0031430, GO:0016020, GO:0005730, GO:0005634, GO:0005886, GO:0098794, GO:0014069, GO:0032991, GO:0008091, GO:0051015, GO:0030506, GO:0005516, GO:0051020, GO:0005543, GO:0044877, GO:0005200, GO:0030036, GO:0051693, GO:0007417, GO:0021556, GO:0043001, GO:0071709, GO:0000281, GO:0007009, GO:0032743, GO:1903078, GO:0072659, GO:1903076, GO:0060390
LALB_v3.1_02615	GO:0030673, GO:0030054, GO:0042995, GO:0030864, GO:0030863, GO:0032437, GO:0005737, GO:0005829, GO:0012505, GO:0098978, GO:0031430, GO:0016020, GO:0005730, GO:0005634, GO:0005886, GO:0098794, GO:0014069, GO:0032991, GO:0008091, GO:0051015, GO:0030506, GO:0005516, GO:0051020, GO:0005543, GO:0044877, GO:0005200, GO:0030036, GO:0051693, GO:0007417, GO:0021556, GO:0043001, GO:0071709, GO:0000281, GO:0007009, GO:0032743, GO:1903078, GO:0072659, GO:1903076, GO:0060390
LALB_v3.1_02615	GO:0030673, GO:0030054, GO:0042995, GO:0030864, GO:0030863, GO:0032437, GO:0005737, GO:0005829, GO:0012505, GO:0098978, GO:0031430, GO:0016020, GO:0005730, GO:0005634, GO:0005886, GO:0098794, GO:0014069, GO:0032991, GO:0008091, GO:0051015, GO:0030506, GO:0005516, GO:0051020, GO:0005543, GO:0044877, GO:0005200, GO:0030036, GO:0051693, GO:0007417, GO:0021556, GO:0043001, GO:0071709, GO:0000281, GO:0007009, GO:0032743, GO:1903078, GO:0072659, GO:1903076, GO:0060390
LALB_v3.1_02495	GO:0016324, GO:0016323, GO:0005891, GO:0008331, GO:0046872, GO:0005245, GO:0098703, GO:0070588, GO:0006816, GO:0019722, GO:0042045, GO:0040011, GO:0006936, GO:0016322
LALB_v3.1_02495	GO:0016324, GO:0016323, GO:0005891, GO:0008331, GO:0046872, GO:0005245, GO:0098703, GO:0070588, GO:0006816, GO:0019722, GO:0042045, GO:0040011, GO:0006936, GO:0016322
LALB_v3.1_02495	GO:0016324, GO:0016323, GO:0005891, GO:0008331, GO:0046872, GO:0005245, GO:0098703, GO:0070588, GO:0006816, GO:0019722, GO:0042045, GO:0040011, GO:0006936, GO:0016322
LALB_v3.1_02495	GO:0016324, GO:0016323, GO:0005891, GO:0008331, GO:0046872, GO:0005245, GO:0098703, GO:0070588, GO:0006816, GO:0019722, GO:0042045, GO:0040011, GO:0006936, GO:0016322
LALB_v3.1_02577	GO:0062023, GO:0005737, GO:0005829, GO:0005634, GO:0046872, GO:0000224, GO:0071712, GO:0006516, GO:0006515
LALB_v3.1_02956	GO:0005886, GO:0004252, GO:0006508
LALB_v3.1_02467	.
LALB_v3.1_02641	GO:0005759, GO:0005739, GO:0004407, GO:0003950, GO:0070403, GO:0017136, GO:0034979, GO:0008270, GO:0009267, GO:0008340
LALB_v3.1_03044	GO:0000815, GO:0005635, GO:0010458, GO:0045324, GO:0031468, GO:0015031
LALB_v3.1_02629	GO:0005886, GO:0005919, GO:0048786, GO:0045202, GO:0008366, GO:0061343, GO:0045216, GO:0007391, GO:0060857, GO:0003015, GO:0021682, GO:0097105, GO:0008104, GO:0035151, GO:0019991, GO:0008039, GO:0072553
LALB_v3.1_02629	GO:0005886, GO:0005919, GO:0048786, GO:0045202, GO:0008366, GO:0061343, GO:0045216, GO:0007391, GO:0060857, GO:0003015, GO:0021682, GO:0097105, GO:0008104, GO:0035151, GO:0019991, GO:0008039, GO:0072553
LALB_v3.1_02629	GO:0005886, GO:0005919, GO:0048786, GO:0045202, GO:0008366, GO:0061343, GO:0045216, GO:0007391, GO:0060857, GO:0003015, GO:0021682, GO:0097105, GO:0008104, GO:0035151, GO:0019991, GO:0008039, GO:0072553
LALB_v3.1_02629	GO:0005886, GO:0005919, GO:0048786, GO:0045202, GO:0008366, GO:0061343, GO:0045216, GO:0007391, GO:0060857, GO:0003015, GO:0021682, GO:0097105, GO:0008104, GO:0035151, GO:0019991, GO:0008039, GO:0072553
LALB_v3.1_02860	.
LALB_v3.1_02572	.
LALB_v3.1_02462	GO:0005576
LALB_v3.1_02208	GO:0012505, GO:0005783, GO:0016020, GO:0005635, GO:0020037, GO:0015232, GO:0003707, GO:0005496, GO:0060612
LALB_v3.1_03050	GO:0005654, GO:0005634, GO:0071005, GO:0046540, GO:0003677, GO:0008270, GO:0000398
LALB_v3.1_03050	GO:0005654, GO:0005634, GO:0071005, GO:0046540, GO:0003677, GO:0008270, GO:0000398
LALB_v3.1_02760	GO:0005576, GO:0004867, GO:0090729
LALB_v3.1_02735	GO:0033179, GO:0046961
LALB_v3.1_02210	GO:0000785, GO:0005737, GO:0005829, GO:0000123, GO:0016604, GO:0005654, GO:0005634, GO:0005667, GO:0016407, GO:0003682, GO:0031490, GO:0003684, GO:0140297, GO:0004402, GO:0043426, GO:0002039, GO:0034212, GO:0061733, GO:0061629, GO:0003713, GO:0001223, GO:0003714, GO:0008270, GO:0031669, GO:0034644, GO:0042733, GO:0042592, GO:0018076, GO:0016479, GO:0000122, GO:0038061, GO:0045893, GO:1900182, GO:0045944, GO:0030511, GO:0006473, GO:0031648, GO:0065003, GO:1900034, GO:0006355, GO:0008589, GO:0001666, GO:0048511, GO:0007165, GO:0002223
LALB_v3.1_02210	GO:0000785, GO:0005737, GO:0005829, GO:0000123, GO:0016604, GO:0005654, GO:0005634, GO:0005667, GO:0016407, GO:0003682, GO:0031490, GO:0003684, GO:0140297, GO:0004402, GO:0043426, GO:0002039, GO:0034212, GO:0061733, GO:0061629, GO:0003713, GO:0001223, GO:0003714, GO:0008270, GO:0031669, GO:0034644, GO:0042733, GO:0042592, GO:0018076, GO:0016479, GO:0000122, GO:0038061, GO:0045893, GO:1900182, GO:0045944, GO:0030511, GO:0006473, GO:0031648, GO:0065003, GO:1900034, GO:0006355, GO:0008589, GO:0001666, GO:0048511, GO:0007165, GO:0002223
LALB_v3.1_02210	GO:0000785, GO:0005737, GO:0005829, GO:0000123, GO:0016604, GO:0005654, GO:0005634, GO:0005667, GO:0016407, GO:0003682, GO:0031490, GO:0003684, GO:0140297, GO:0004402, GO:0043426, GO:0002039, GO:0034212, GO:0061733, GO:0061629, GO:0003713, GO:0001223, GO:0003714, GO:0008270, GO:0031669, GO:0034644, GO:0042733, GO:0042592, GO:0018076, GO:0016479, GO:0000122, GO:0038061, GO:0045893, GO:1900182, GO:0045944, GO:0030511, GO:0006473, GO:0031648, GO:0065003, GO:1900034, GO:0006355, GO:0008589, GO:0001666, GO:0048511, GO:0007165, GO:0002223
LALB_v3.1_02374	GO:0005634, GO:0031519, GO:0019005, GO:0003677, GO:0032452, GO:0051864, GO:0140680, GO:0034647, GO:0003712, GO:0008270, GO:0007526, GO:0006357, GO:0031146, GO:0007379
LALB_v3.1_02309	GO:0005789, GO:0046872, GO:0030976, GO:0004802, GO:0009052, GO:0040008
LALB_v3.1_02309	GO:0005737, GO:0046872, GO:0030976, GO:0004802
LALB_v3.1_02520	GO:0097729, GO:0016324, GO:1990716, GO:0005930, GO:0016323, GO:0097542, GO:0030175, GO:0030027, GO:0005874, GO:0005902, GO:0008017, GO:1904158, GO:0016477, GO:0003341, GO:0046847, GO:0030032, GO:0001578, GO:0007026, GO:2000095
LALB_v3.1_02520	GO:0097729, GO:0016324, GO:1990716, GO:0005930, GO:0016323, GO:0097542, GO:0030175, GO:0030027, GO:0005874, GO:0005902, GO:0008017, GO:1904158, GO:0016477, GO:0003341, GO:0046847, GO:0030032, GO:0001578, GO:0007026, GO:2000095
LALB_v3.1_02520	GO:0097729, GO:0016324, GO:1990716, GO:0005930, GO:0016323, GO:0097542, GO:0030175, GO:0030027, GO:0005874, GO:0005902, GO:0008017, GO:1904158, GO:0016477, GO:0003341, GO:0046847, GO:0030032, GO:0001578, GO:0007026, GO:2000095
LALB_v3.1_02206	.
LALB_v3.1_02835	GO:0005814, GO:0005813, GO:0036064, GO:0005737, GO:0005874, GO:0120099, GO:0043015, GO:0042802, GO:0019904, GO:0019901, GO:0003713, GO:0015631, GO:0030954, GO:0098534, GO:0061511, GO:0007099, GO:0051298, GO:0060271, GO:0046785, GO:0044458, GO:1905515, GO:1903724, GO:0046601, GO:1904951, GO:1900087, GO:1902857, GO:0046427, GO:1905832, GO:0046599, GO:0060236, GO:0007224
LALB_v3.1_02835	GO:0005814, GO:0005813, GO:0036064, GO:0005737, GO:0005874, GO:0120099, GO:0043015, GO:0042802, GO:0019904, GO:0019901, GO:0003713, GO:0015631, GO:0030954, GO:0098534, GO:0061511, GO:0007099, GO:0051298, GO:0060271, GO:0046785, GO:0044458, GO:1905515, GO:1903724, GO:0046601, GO:1904951, GO:1900087, GO:1902857, GO:0046427, GO:1905832, GO:0046599, GO:0060236, GO:0007224
LALB_v3.1_02361	.
LALB_v3.1_02361	.
LALB_v3.1_02303	GO:0005762, GO:0003735, GO:0032543
LALB_v3.1_02212	.
LALB_v3.1_02945	GO:0005759, GO:0005739, GO:0008047, GO:0045333, GO:0034614, GO:0034553, GO:1904231
LALB_v3.1_02435	.
LALB_v3.1_02435	.
LALB_v3.1_02522	GO:0106435
LALB_v3.1_02911	GO:0005923, GO:0005938, GO:0031234, GO:0043186, GO:0005080, GO:0031267, GO:0007155, GO:0030154, GO:0051301, GO:0007098, GO:0040001, GO:0007163, GO:0007369, GO:0008406, GO:0007506, GO:0009949, GO:0007338
LALB_v3.1_02570	.
LALB_v3.1_02862	.
LALB_v3.1_02460	GO:0005737, GO:0005634, GO:0017005, GO:0003690, GO:0004527, GO:0003697, GO:0007417, GO:0006281, GO:0045197
LALB_v3.1_03085	.
LALB_v3.1_02324	GO:0043509, GO:0005576, GO:0005615, GO:0043512, GO:0048471, GO:0005125, GO:0008083, GO:0005179, GO:0042802, GO:0017046, GO:0044877, GO:0005102, GO:0070699, GO:0032924, GO:0006914, GO:0060936, GO:1904385, GO:0071397, GO:0071372, GO:0071456, GO:0090650, GO:0019221, GO:0035987, GO:0097191, GO:0061029, GO:0097154, GO:0001942, GO:0002244, GO:0042541, GO:0008584, GO:0001707, GO:0048333, GO:0030308, GO:0008285, GO:2000134, GO:0051799, GO:0042476, GO:0001541, GO:0032967, GO:0045893, GO:0070374, GO:0045648, GO:2001241, GO:0010628, GO:0060279, GO:0051247, GO:0001934, GO:0060391, GO:0045944, GO:0045945, GO:0042701, GO:0046880, GO:0006357, GO:1904044, GO:0060021, GO:0060395, GO:0021773, GO:0006366
LALB_v3.1_03052	.
LALB_v3.1_02762	GO:0016328, GO:0005918, GO:0007160
LALB_v3.1_02623	GO:0004066, GO:0006529, GO:0006541
LALB_v3.1_02623	GO:0004066, GO:0006529, GO:0006541
LALB_v3.1_02867	.
LALB_v3.1_02895	GO:0016323, GO:0016020, GO:0005886, GO:0001607, GO:0008188, GO:0007589, GO:0071465, GO:0007186, GO:0007218, GO:0051928
LALB_v3.1_02795	GO:0000235, GO:0005813, GO:0005737, GO:0005874, GO:0005634, GO:0048471, GO:0005819, GO:0005525, GO:0016787, GO:0046872, GO:0005200, GO:0032418, GO:0000226, GO:0000278
LALB_v3.1_02767	GO:0005634, GO:0003677, GO:0001502, GO:0051216, GO:0002062
LALB_v3.1_02767	GO:0005634, GO:0003677, GO:0001502, GO:0051216, GO:0002062
LALB_v3.1_03057	GO:0042575, GO:0004190, GO:0005524, GO:0003887, GO:0003676, GO:0008270, GO:0015074, GO:0006508
LALB_v3.1_02853	GO:0005737, GO:0033588, GO:0008023, GO:0008607, GO:0006357, GO:0002098
LALB_v3.1_02853	GO:0005737, GO:0033588, GO:0008023, GO:0008607, GO:0006357, GO:0002098
LALB_v3.1_02217	GO:0005737, GO:0005856, GO:0005829, GO:0030425, GO:0005886, GO:0014069, GO:0045211, GO:0099572, GO:0099634, GO:0097060, GO:0005524, GO:0042802, GO:0046872, GO:0061598, GO:0043546, GO:0061599, GO:0008940, GO:0007529, GO:0097112, GO:0072579, GO:0006777, GO:0032324, GO:0098970, GO:0010038
LALB_v3.1_02679	.
LALB_v3.1_02679	.
LALB_v3.1_02679	.
LALB_v3.1_02679	.
LALB_v3.1_02604	.
LALB_v3.1_03001	.
LALB_v3.1_03001	.
LALB_v3.1_03063	.
LALB_v3.1_02527	GO:0005829, GO:0061700, GO:0005765, GO:0005774, GO:0046872, GO:0061630, GO:0006914, GO:0034198, GO:0031669, GO:0016239, GO:1904263, GO:0085020
LALB_v3.1_02459	.
LALB_v3.1_02459	.
LALB_v3.1_02753	GO:0016020, GO:0140359, GO:0005524, GO:0016887, GO:0042626, GO:0015562, GO:0008514, GO:0015711, GO:0055085
LALB_v3.1_02850	GO:0005634, GO:0003700, GO:0000981, GO:0046872, GO:0000978, GO:0043565, GO:0007411, GO:0048749, GO:0031507, GO:0061332, GO:0007517, GO:0045892, GO:0000122, GO:0007400, GO:0040034, GO:0035206, GO:2000177, GO:0050767, GO:0006357, GO:0035290, GO:0007354
LALB_v3.1_02452	GO:1990877, GO:0031902, GO:0005765, GO:0005764, GO:0045121, GO:0071986, GO:0051020, GO:0043495, GO:0071230, GO:0031669, GO:0042632, GO:0016197, GO:0007032, GO:0032418, GO:0007040, GO:0043410, GO:0150032, GO:0032008, GO:1904263, GO:0008104, GO:0072657, GO:0001558, GO:0010874, GO:0060620, GO:0001919
LALB_v3.1_02672	GO:0031966, GO:0020037, GO:0005506, GO:0004497, GO:0016705, GO:0007490
LALB_v3.1_02750	.
LALB_v3.1_02485	GO:0005794, GO:0005797, GO:0000138, GO:0031902, GO:0005802, GO:0031267, GO:0016192
LALB_v3.1_03060	.
LALB_v3.1_03035	GO:0005865, GO:0005861, GO:0005509, GO:0005523, GO:0006874, GO:0007498, GO:0007005, GO:0046716, GO:0006936, GO:0048644, GO:0071689, GO:0030239, GO:0010882, GO:0045214
LALB_v3.1_03035	GO:0005865, GO:0005861, GO:0005509, GO:0005523, GO:0006874, GO:0007498, GO:0007005, GO:0046716, GO:0006936, GO:0048644, GO:0071689, GO:0030239, GO:0010882, GO:0045214
LALB_v3.1_03035	GO:0005861, GO:0006937
LALB_v3.1_02620	GO:0005737, GO:0005759, GO:0005739, GO:0016604, GO:0005654, GO:0005634, GO:0090734, GO:0140292, GO:0004553, GO:0000287, GO:0061463, GO:0004649, GO:0071451, GO:0006281, GO:0060546, GO:0140290
LALB_v3.1_02994	.
LALB_v3.1_02994	.
LALB_v3.1_02769	GO:0005737, GO:0005829, GO:0043231, GO:0016020, GO:0031415, GO:0016604, GO:0005634, GO:0005667, GO:0043022, GO:0003723, GO:0001525, GO:0030154, GO:0006474, GO:0043066, GO:0045893, GO:0050821
LALB_v3.1_02769	GO:0005737, GO:0005829, GO:0043231, GO:0016020, GO:0031415, GO:0016604, GO:0005634, GO:0005667, GO:0043022, GO:0003723, GO:0001525, GO:0030154, GO:0006474, GO:0043066, GO:0045893, GO:0050821
LALB_v3.1_02573	.
LALB_v3.1_03059	.
LALB_v3.1_03059	.
LALB_v3.1_02401	.
LALB_v3.1_02401	.
LALB_v3.1_02463	GO:0005925, GO:0005886, GO:0031982, GO:0003823, GO:0005178, GO:0065003
LALB_v3.1_02318	GO:0016323, GO:0005886, GO:0032991, GO:0022890, GO:0015095, GO:0061768, GO:0022857, GO:0071286, GO:0010961, GO:1903830, GO:0015693, GO:0030001
LALB_v3.1_02968	.
LALB_v3.1_02869	GO:0031966, GO:0031514, GO:0032991, GO:0003939, GO:0051287, GO:0008270, GO:0046370, GO:0006000, GO:0006116, GO:0006735, GO:0006061, GO:0006062
LALB_v3.1_02966	.
LALB_v3.1_02529	GO:0005737, GO:1902712, GO:0038039, GO:1902710, GO:0098982, GO:0098978, GO:0043005, GO:0005886, GO:0045211, GO:0042734, GO:0004965, GO:0046982, GO:0007193, GO:0007214, GO:0150099, GO:0051932
LALB_v3.1_02529	GO:0005737, GO:1902712, GO:0038039, GO:1902710, GO:0098982, GO:0098978, GO:0043005, GO:0005886, GO:0045211, GO:0042734, GO:0004965, GO:0046982, GO:0007193, GO:0007214, GO:0150099, GO:0051932
LALB_v3.1_02457	GO:0070382, GO:0098686, GO:0005886, GO:0098793, GO:0030672, GO:0005509, GO:0005544, GO:0030276, GO:0001786, GO:0000149, GO:0017156, GO:0071277, GO:0060291, GO:0099171, GO:0017158, GO:0014059, GO:0046928, GO:0048792
LALB_v3.1_02457	GO:0070382, GO:0098686, GO:0005886, GO:0098793, GO:0030672, GO:0005509, GO:0005544, GO:0030276, GO:0001786, GO:0000149, GO:0017156, GO:0071277, GO:0060291, GO:0099171, GO:0017158, GO:0014059, GO:0046928, GO:0048792
LALB_v3.1_02457	GO:0070382, GO:0098686, GO:0005886, GO:0098793, GO:0030672, GO:0005509, GO:0005544, GO:0030276, GO:0001786, GO:0000149, GO:0017156, GO:0071277, GO:0060291, GO:0099171, GO:0017158, GO:0014059, GO:0046928, GO:0048792
LALB_v3.1_02457	GO:0070382, GO:0098686, GO:0005886, GO:0098793, GO:0030672, GO:0005509, GO:0005544, GO:0030276, GO:0001786, GO:0000149, GO:0017156, GO:0071277, GO:0060291, GO:0099171, GO:0017158, GO:0014059, GO:0046928, GO:0048792
LALB_v3.1_02225	GO:0022038, GO:0021591
LALB_v3.1_02844	GO:0005938, GO:0030132, GO:0030130, GO:0071439, GO:0030125, GO:0030136, GO:0005737, GO:0072686, GO:0005886, GO:0099631, GO:0030672, GO:0032050, GO:0005198, GO:0072583, GO:0006886
